url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
/fighter/Colin-Robinson-13660,Colin Robinson,Big C,27/11/1968,52,,Ballymena,Northern Ireland,"6'4""",243 lbs,,Heavyweight,10,6,3,1,,10,5,5,2,
/fighter/Yuri-Vaulin-171,Yuri Vaulin,,13/09/1963,57,,Riga,Latvia,"6'4""",207 lbs,,Heavyweight,0,0,0,0,,0,0,0,1,
/fighter/Alex-Oliveira-110143,Alex Oliveira,Cowboy,21/02/1988,33,,"Tres Rios, Rio de Janeiro",Brazil,"5'11""",170 lbs,ATS Team Tres Rios,Welterweight,22,12,5,5,,22,1,6,3,
/fighter/Pardeep-Kumar-324139,Pardeep Kumar,,,,,,India,"0'0""",170 lbs,,Welterweight,0,0,0,0,,0,0,2,0,
/fighter/Antonio-Duarte-15778,Antonio Duarte,Tigre,,,,"Tijuana, Baja California",Mexico,"5'7""",135 lbs,Entram Gym,Bantamweight,25,5,14,6,,25,4,2,1,
/fighter/Mike-Ricci-33532,Mike Ricci,The Accountant,18/03/1986,35,,"Montreal, Quebec",Canada,"6'0""",155 lbs,Tristar Gym,Lightweight,11,6,1,4,,11,2,0,3,
/fighter/Vince-Murdock-119961,Vince Murdock,,21/03/1991,30,,"Lapeer, Michigan",United States,"5'7""",143 lbs,Team Alpha Male,Featherweight,11,8,1,2,,11,4,1,1,
/fighter/Victoria-Leonardo-212725,Victoria Leonardo,Fury,16/02/1990,31,,"Shreveport, Louisiana",United States,"5'5""",125 lbs,Elite Combat Academy,Flyweight,8,1,4,3,,8,3,1,0,
/fighter/Martin-Brown-61262,Martin Brown,Smash,17/08/1984,36,,"Vicksburg, Mississippi",United States,"5'10""",155 lbs,Shift MMA,Lightweight,14,5,2,7,,14,1,1,3,
/fighter/Karina-Hallinan-42573,Karina Hallinan,,,,,"Albuquerque, New Mexico",United States,"5'6""",125 lbs,,Flyweight,3,1,1,1,,3,0,3,2,
/fighter/John-Douma-195761,John Douma,,10/08/1996,25,,"Providence, Rhode Island",United States,"5'9""",135 lbs,Tri-Force MMA,Bantamweight,5,2,2,1,,5,1,0,1,
/fighter/Costas-Philippou-32432,Costas Philippou,,29/11/1979,41,,"Merrick, New York",United States,"5'11""",185 lbs,Bellmore Kickboxing Academy,Middleweight,13,7,1,5,,13,1,0,4,
/fighter/Jesse-Bongfeldt-6809,Jesse Bongfeldt,Water,28/08/1980,40,,"Kenora, Ontario",Canada,"6'0""",185 lbs,Canadian Martial Arts Centre,Middleweight,17,7,10,0,,17,2,3,0,
/fighter/Milad-Ahady-176423,Milad Ahady,The Baddy,,,,"South Shields, Tyne and Wear",England,"0'0""",155 lbs,South Shields Fighting Fit,Lightweight,2,0,1,1,,2,1,0,0,
/fighter/Aaron-Roberson-80910,Aaron Roberson,,16/03/1990,31,,"Miami, Oklahoma",United States,"5'10""",146 lbs,,Featherweight,10,2,7,1,,10,1,6,2,
/fighter/Rory-Markham-10768,Rory Markham,,25/03/1982,39,,"Bettendorf, Iowa",United States,"6'0""",177 lbs,Miletich Martial Arts,Middleweight,17,12,5,0,,17,6,0,0,
/fighter/Daniel-Straus-45414,Daniel Straus,,27/07/1984,37,,"Cincinnati, Ohio",United States,"5'8""",145 lbs,Sanford MMA,Featherweight,26,7,4,15,,26,2,5,2,
/fighter/Anvar-Alizhanov-185507,Anvar  Alizhanov,,04/02/1989,32,,Republic of Dagestan,Russia,"5'9""",145 lbs,AKA Thailand,Featherweight,9,5,2,2,,9,0,1,1,
/fighter/Jamey-Simmons-237195,Jamey Simmons,The Afro Samurai,11/09/1992,28,,"Milwaukee, Wisconsin",United States,"5'5""",135 lbs,Pura Vida BJJ,Bantamweight,7,4,1,2,,7,2,2,0,
/fighter/Carlos-Ulberg-84291,Carlos Ulberg,Black Jag,17/11/1990,30,,Auckland,New Zealand,"6'4""",205 lbs,City Kickboxing,Light Heavyweight,3,2,0,1,,3,1,0,0,
/fighter/Estevan-Payan-24952,Estevan Payan,El Terrible,03/04/1982,39,,"Tempe, Arizona",United States,"5'10""",148 lbs,Arizona Combat Sports,Lightweight,17,7,3,7,,17,8,1,5,
/fighter/Roy-Nelson-10249,Roy Nelson,Big Country,20/06/1976,45,,"Las Vegas, Nevada",United States,"6'0""",249 lbs,Country Club,Heavyweight,23,15,4,4,,23,3,0,16,
/fighter/Eric-Olsen-293161,Eric Olsen,Bloodaxe,,,,New York,United States,"0'0""",185 lbs,East West MMA,Middleweight,1,1,0,0,,1,3,1,0,
/fighter/Charles-Byrd-51234,Charles Byrd,Kid Dynamite,11/10/1983,37,,"Plano, Texas",United States,"5'10""",185 lbs,Fortis MMA,Middleweight,10,3,5,2,0,10,3,2,1,1
/fighter/Dan-Miller-14464,Dan Miller,,30/06/1981,40,,"Sparta, New Jersey",United States,"6'1""",185 lbs,Miller Brothers MMA,Middleweight,14,1,9,4,,14,1,0,7,
/fighter/Julien-Williams-34725,Julien Williams,J-Smoove,06/10/1982,38,,"Orlando, Florida",United States,"6'0""",170 lbs,Fusion X-Cel Performance,Welterweight,11,1,9,1,,11,1,0,0,
/fighter/Rashad-Evans-10200,Rashad Evans,Suga,25/09/1979,41,,"Niagara Falls, New York",United States,"5'11""",205 lbs,Sanford MMA,Light Heavyweight,19,8,1,10,,19,3,0,5,
/fighter/Rafael-Cavalcante-16161,Rafael Cavalcante,Feijao,04/04/1980,41,,"Ilha Solteira, Sao Paulo",Brazil,"6'0""",205 lbs,Team Nogueira,Light Heavyweight,13,13,0,0,0,13,4,0,2,1
/fighter/Alain-Ngalani-141657,Alain Ngalani,The Panther,07/07/1975,46,,,Cameroon,"5'11""",229 lbs,Impakt Hong Kong,Heavyweight,4,3,0,1,,4,5,1,0,
/fighter/Geraldo-de-Freitas-Jr-107229,Geraldo de Freitas Jr.,The Spartan,30/09/1991,29,,"Conselheiro Lafaiete, Minas Gerais",Brazil,"5'9""",135 lbs,Nova Uniao,Bantamweight,13,4,6,3,,13,0,0,6,
/fighter/Patricio-Freire-9960,Patricio Freire,Pitbull,07/07/1987,34,,"Natal, Rio Grande do Norte",Brazil,"5'6""",145 lbs,Pitbull Brothers,Featherweight,32,11,12,9,,32,1,1,3,
/fighter/Roman-Faraldo-332085,Roman Faraldo,,15/05/1993,28,,"Tallahassee, Florida",United States,"6'1""",170 lbs,American Top Team,Welterweight,5,5,0,0,,5,0,0,0,
/fighter/Tracy-Willis-29118,Tracy Willis,,16/08/1971,49,,"Tulsa, Oklahoma",United States,"6'2""",226 lbs,,Heavyweight,11,7,4,0,,11,8,13,1,
/fighter/Guntur-Guntur-323051,Guntur Guntur,,,,,,Indonesia,"0'0""",125 lbs,,Flyweight,0,0,0,0,,0,0,1,0,
/fighter/Ed-Herman-6561,Ed Herman,Short Fuse,02/10/1980,40,,"Portland, Oregon",United States,"6'2""",205 lbs,American Top Team Portland,Light Heavyweight,26,7,14,5,,26,3,6,6,
/fighter/Jason-Powell-141389,Jason Powell,The Gentleman,07/04/1993,28,,"Paradise, California",United States,"5'10""",155 lbs,StandAlone MMA,Lightweight,3,1,1,1,,3,0,1,0,
/fighter/Gadzhimurad-Antigulov-55325,Gadzhimurad Antigulov,,01/01/1987,34,,"Makhachkala, Dagestan",Russia,"5'11""",205 lbs,American Top Team,Light Heavyweight,20,4,15,1,,20,5,3,0,
/fighter/Josh-Bryant-21971,Josh Bryant,The Beast,23/04/1980,41,,"Broken Arrow, Oklahoma",United States,"6'0""",185 lbs,Absolute Combat Alliance,Middleweight,15,4,6,5,,15,1,0,3,
/fighter/Adriano-Martins-9907,Adriano Martins,,16/12/1982,38,,"Manaus, Amazonas",Brazil,"5'10""",154 lbs,Top Life Amazonas,Lightweight,28,13,3,12,,28,3,0,8,
/fighter/Chad-Hinton-32468,Chad Hinton,,14/06/1971,50,,"Cincinnati, Ohio",United States,"5'8""",158 lbs,Cincy MMA,Welterweight,9,3,4,2,,9,0,2,2,
/fighter/Vy-Srey-Khouch-232603,Vy  Srey Khouch,,,,,,Cambodia,"0'0""",115 lbs,,Strawweight,2,1,0,1,,2,1,1,0,
/fighter/Ivan-Cole-96899,Ivan Cole,J.P.,30/11/1990,,11/06/2016,"New Orleans, Louisiana",United States,"5'9""",135 lbs,,Bantamweight,2,1,0,1,,2,0,1,2,
/fighter/William-Kuhn-42465,William Kuhn,Slim Reaper,13/10/1980,40,,"McDonough, Georgia",United States,"6'0""",170 lbs,X3 Sports,Welterweight,12,3,6,3,,12,0,1,9,
/fighter/Lowen-Tynanes-79575,Lowen Tynanes,,21/10/1990,30,,"Ewa Beach, Hawaii",United States,"5'10""",155 lbs,Hawaii Elite MMA,Lightweight,10,3,4,3,,10,0,0,1,
/fighter/Hongjiang-Li-284097,Hongjiang Li,The Diamond,,,,,China,"5'7""",145 lbs,A.256 Super Evolution Team,Featherweight,2,1,0,1,,2,0,2,2,
/fighter/Tyrell-Fortune-204623,Tyrell Fortune,,04/07/1990,31,,"Portland, Oregon",United States,"6'2""",249 lbs,Arizona Combat Sports,Heavyweight,11,7,1,3,,11,1,0,0,
/fighter/Jordan-Dowdy-195599,Jordan Dowdy,,23/05/1986,35,,"Collinsville, Illinois",United States,"6'1""",185 lbs,The Hit Squad,Middleweight,9,4,4,1,,9,1,4,0,
/fighter/Mike-De-La-Vega-223909,Mike De La Vega,,,,,"Skokie, Illinois",United States,"0'0""",155 lbs,,Lightweight,4,0,1,3,,4,1,3,0,
/fighter/Ross-Pearson-11884,Ross Pearson,The Real Deal,26/09/1984,36,,"Sunderland, Tyne and Wear",England,"5'8""",155 lbs,Central Coast MMA,Lightweight,20,7,5,8,,20,6,2,9,
/fighter/Ben-Alloway-60790,Ben Alloway,Benny Blanco,19/02/1981,40,,"Gold Coast, Queensland",Australia,"5'10""",170 lbs,BBA Mixed Martial Arts,Welterweight,18,8,6,4,,18,2,5,2,
/fighter/Puja-Tomar-148323,Puja Tomar,The Cyclone,,,,,India,"4'9""",110 lbs,,Strawweight,4,3,0,1,,4,1,3,0,
/fighter/Dave-Berry-143,Dave Berry,,,,,"Laconia, New Hampshire",United States,"0'0""",0 lbs,,,0,0,0,0,,0,1,0,0,
/fighter/Kyle-Nelson-95383,Kyle Nelson,The Monster,20/04/1991,30,,"Huntsville, Ontario",Canada,"5'11""",145 lbs,House of Champions MMA,Featherweight,13,5,4,4,,13,2,1,1,
/fighter/Randy-Couture-166,Randy Couture,The Natural,22/06/1963,58,,"Corvallis, Oregon",United States,"6'1""",203 lbs,Xtreme Couture,Light Heavyweight,19,7,4,8,,19,7,3,1,
/fighter/Garreth-McLellan-71237,Garreth McLellan,Soldier Boy,09/01/1982,39,,"Johannesburg, Gauteng",South Africa,"6'1""",185 lbs,FightFit Militia,Middleweight,13,3,9,1,,13,4,1,2,
/fighter/Lisa-Ellis-10071,Lisa Ellis,,15/11/1982,38,,"Olympia, Washington",United States,"5'4""",110 lbs,United Training Center,Strawweight,15,0,11,4,,15,1,8,2,
/fighter/Or-Eliov-267229,Or Eliov,,,,,Bat Yam,Israel,"0'0""",145 lbs,,Featherweight,0,0,0,0,,0,0,1,0,
/fighter/Matt-Van-Buren-64754,Matt Van Buren,Gutter,12/06/1986,35,,"Norfolk, Virginia",United States,"6'5""",205 lbs,Team Gutter,Light Heavyweight,7,2,2,3,,7,4,1,1,
/fighter/Paul-Creighton-4441,Paul Creighton,,07/04/1970,51,,"Suwanee, Georgia",United States,"5'6""",155 lbs,Creighton MMA,Lightweight,3,0,2,1,,3,1,0,0,
/fighter/Joshua-Smith-28437,Joshua Smith,,,,,,United States,"0'0""",185 lbs,,Middleweight,2,1,0,1,,2,1,0,1,
/fighter/Feilong-Cai-186571,Feilong  Cai,,04/02/1995,26,,Qingdao,China,"5'8""",145 lbs,Xin Jiang International Fight Club,Featherweight,0,0,0,0,,0,1,1,0,
/fighter/Murugan-Silvarajoo-231307,Murugan Silvarajoo,Wolverine,06/05/1991,30,,"Kuala Lumpur, Wilayah Persekutuan",Malaysia,"5'5""",132 lbs,Muayfit,Bantamweight,3,0,2,1,,3,0,1,1,
/fighter/Rayane-Marques-Bastos-229593,Rayane Marques Bastos,,,,,"Castanhal, Para",Brazil,"0'0""",125 lbs,Team JB,Flyweight,4,0,2,2,,4,0,1,0,
/fighter/Kurt-Holobaugh-68751,Kurt Holobaugh,,08/09/1986,34,,"Denham Springs, Louisiana",United States,"5'11""",145 lbs,Gracie United,Featherweight,19,7,9,3,,19,1,1,5,
/fighter/Toby-Imada-514,Toby Imada,,16/07/1978,43,,"Los Angeles, California",United States,"5'8""",145 lbs,Victory MMA,Featherweight,30,9,19,2,,30,4,6,8,
/fighter/Justin-Houghton-60140,Justin Houghton,J-Ho,,,,"Eaton Rapids, Michigan",United States,"5'10""",145 lbs,Grudge Training Center,Featherweight,4,3,0,0,1,4,0,0,2,0
/fighter/Mike-Hamel-191515,Mike Hamel,Magic,12/08/1992,28,,"Gilbert, Arizona",United States,"5'7""",145 lbs,MMA Lab,Featherweight,7,3,0,4,0,7,1,1,2,1
/fighter/Will-Florentino-36178,Will Florentino,Furious,,,,"Keller, Texas",United States,"6'3""",170 lbs,,Welterweight,5,0,4,1,,5,0,1,4,
/fighter/Rustam-Khabilov-45417,Rustam Khabilov,Tiger,04/11/1986,34,,"Makhachkala, Republic of Dagestan",Russia,"5'8""",155 lbs,Jackson-Wink MMA,Lightweight,24,4,5,15,,24,0,1,3,
/fighter/Peter-Queally-81180,Peter Queally,The Showstopper,19/02/1989,32,,Dublin,Ireland,"5'11""",155 lbs,SBG Ireland,Lightweight,13,3,0,10,,13,0,0,5,
/fighter/Demarques-Jackson-175589,Demarques Jackson,Scrap Iron,22/08/1990,30,,"Lithonia, Georgia",United States,"5'8""",155 lbs,Sanford MMA,Lightweight,11,2,5,4,,11,3,0,3,
/fighter/Cody-Walker-72118,Cody Walker,The Crow,15/01/1988,33,,"Plano, Texas",United States,"6'1""",150 lbs,Subfighter MMA,Lightweight,9,5,4,0,,9,2,2,3,
/fighter/Ross-Pointon-6541,Ross Pointon,The Gladiator,18/02/1978,43,,"Stoke-on-Trent, Staffordshire",England,"5'8""",170 lbs,,Welterweight,6,2,4,0,,6,8,8,1,
/fighter/Joel-Bauman-228233,Joel Bauman,King Bau,13/06/1991,30,,"Kerkhoven, Minnesota",United States,"6'2""",200 lbs,Spartan MMA,Light Heavyweight,5,2,0,3,,5,0,1,0,
/fighter/Aziz-Pahrudinov-73530,Aziz Pahrudinov,,28/06/1989,32,,"Buynaksk, Dagestan",Russia,"5'10""",155 lbs,K Dojo Warrior Tribe,Lightweight,22,7,14,1,,22,0,0,1,
/fighter/Tulio-Quintanilla-25168,Tulio Quintanilla,,23/12/1982,38,,"Miami, Florida",United States,"5'8""",140 lbs,,Featherweight,6,3,2,1,,6,1,0,4,
/fighter/Robert-Emerson-5286,Robert Emerson,The Saint,30/07/1981,40,,"Newport Beach, California",United States,"5'8""",135 lbs,MMA Lab,Bantamweight,20,5,7,8,,20,0,3,12,
/fighter/Jaimelene-Nievera-88009,Jaimelene Nievera,Queenie,28/10/1984,36,,"Union City, California",United States,"5'5""",125 lbs,Dragon House MMA,Flyweight,7,1,4,2,,7,3,2,0,
/fighter/Todd-Brown-21887,Todd Brown,Bulldog,13/12/1976,44,,"Mishawaka, Indiana",United States,"5'11""",185 lbs,Bulldog Fight Team,Middleweight,16,6,7,3,,16,1,0,3,
/fighter/Jordan-Mein-6749,Jordan Mein,Young Gun,10/10/1989,31,,"Lethbridge, Alberta",Canada,"6'0""",170 lbs,Canadian Martial Arts Centre,Welterweight,31,16,7,8,,31,3,4,6,
/fighter/Chris-Clements-13469,Chris Clements,The Menace,09/02/1976,45,,"Chatam, Ontario",Canada,"5'10""",170 lbs,Adrenaline Training Center,Welterweight,12,11,0,1,,12,2,3,1,
/fighter/Sean-Holden-59739,Sean Holden,Razorback,17/09/1984,36,,"Dallas, Texas",United States,"5'10""",170 lbs,Octagon MMA,Welterweight,6,1,1,4,,6,1,2,0,
/fighter/Krishna-Lal-Tamang-302765,Krishna Lal Tamang,,,,,,Nepal,"0'0""",145 lbs,All Martial Art Academy Chitwan,Featherweight,0,0,0,0,,0,1,0,0,
/fighter/Scott-Jorgensen-16852,Scott Jorgensen,Young Guns,17/09/1982,38,,"Boise, Idaho",United States,"5'5""",135 lbs,Twisted Genetiks,Bantamweight,15,2,5,8,,15,2,4,6,
/fighter/Ming-Qiang-Lan-272931,Ming Qiang Lan,,,,,,China,"0'0""",115 lbs,,Strawweight,0,0,0,0,,0,0,1,1,
/fighter/Jake-Butler-122759,Jake Butler,,,,,"Point Pleasant Beach, New Jersey",United States,"6'2""",205 lbs,Evolve MMA,Light Heavyweight,7,4,1,2,,7,3,0,0,
/fighter/Aleksei-Butorin-43883,Aleksei Butorin,,08/07/1986,35,,St. Petersburg,Russia,"6'0""",205 lbs,Tiger Muay Thai,Light Heavyweight,16,15,1,0,,16,0,3,1,
/fighter/Tomer-Maslis-350527,Tomer Maslis,,,,,,Israel,"0'0""",170 lbs,,Welterweight,1,1,0,0,,1,0,0,0,
/fighter/Kai-Tang-228701,Kai Tang,,,,,,China,"5'10""",155 lbs,Dragon Warrior Shanghai,Lightweight,12,10,0,2,,12,0,0,2,
/fighter/Marcos-Rogerio-de-Lima-51955,Marcos Rogerio de Lima,Pezao,25/06/1985,36,,"Ribeirao Pires, Sao Paulo",Brazil,"6'1""",265 lbs,American Top Team,Heavyweight,18,13,2,3,,18,1,5,1,
/fighter/Mahmoud-Hassan-95543,Mahmoud Hassan,Hellboy,02/01/1981,40,,Cairo,Egypt,"6'2""",232 lbs,Egyptian Top Team,Heavyweight,1,0,1,0,,1,4,2,0,
/fighter/Jessica-Andrade-100715,Jessica Andrade,Bate Estaca,25/09/1991,29,,"Umuarama, Parana",Brazil,"5'2""",125 lbs,Parana Vale Tudo,Flyweight,21,8,7,6,,21,4,2,3,
/fighter/Pedro-Munhoz-52407,Pedro Munhoz,The Young Punisher,07/09/1986,34,,"Sao Paulo, Sao Paulo",Brazil,"5'6""",135 lbs,American Top Team,Bantamweight,19,5,8,6,,19,0,0,6,
/fighter/Mostapha-AlTurk-8224,Mostapha Al-Turk,,14/07/1973,48,,London,England,"6'2""",235 lbs,London Shootfighters,Heavyweight,6,6,0,0,,6,3,1,2,
/fighter/Jonathan-Wiezorek-2688,Jonathan Wiezorek,Lock and Load,,,,"Valdosta, Georgia",United States,"6'3""",250 lbs,Valdosta Martial Arts Academy,Heavyweight,11,4,7,0,,11,1,1,0,
/fighter/Tatsumitsu-Wada-28152,Tatsumitsu Wada,,16/11/1988,32,,"Kofu, Yamanashi",Japan,"5'7""",125 lbs,Independent,Flyweight,22,5,5,12,,22,1,3,8,
/fighter/Sage-Northcutt-130911,Sage Northcutt,Super,01/03/1996,25,,"Katy, Texas",United States,"6'0""",170 lbs,Team Alpha Male,Welterweight,11,5,3,3,,11,1,2,0,
/fighter/Pawel-Pawlak-65543,Pawel Pawlak,Plastinho,08/02/1989,32,,Lodz,Poland,"6'0""",185 lbs,Octopus Lodz,Middleweight,18,9,3,6,,18,0,0,4,
/fighter/Jason-King-181329,Jason King,The Asian Persuasion,02/05/1989,32,,"Knoxville, Tennessee",United States,"6'0""",170 lbs,Knoxville Martial Arts Academy,Welterweight,9,6,2,0,1,9,6,0,1,0
/fighter/John-Redmond-56596,John Redmond,Johnny Jitzu,,,,"Dublin, Leinster",Ireland,"6'3""",185 lbs,Team Ryano MMA,Middleweight,7,4,2,1,,7,7,8,1,
/fighter/Nate-James-19903,Nate James,,29/05/1978,43,,"Oklahoma City, Oklahoma",United States,"6'0""",184 lbs,American Kickboxing Academy,Middleweight,14,2,4,8,,14,0,4,4,
/fighter/Shawn-Levesque-68542,Shawn Levesque,,,,,"Hamilton, Ontario",Canada,"6'3""",204 lbs,Iron Tiger Muay Thai,Light Heavyweight,1,1,0,0,,1,0,2,0,
/fighter/Kim-Hock-Quek-94047,Kim Hock Quek,The Hulk,,,,,Singapore,"5'8""",154 lbs,Juggernaut Fight Club,Lightweight,1,0,1,0,,1,1,0,0,
/fighter/Bi-Nguyen-174715,Bi Nguyen,KillHer Bee,30/10/1989,31,,"Oakland, California",United States,"4'11""",105 lbs,Jackson-Wink MMA,Atomweight,6,1,0,5,,6,0,1,5,
/fighter/Liana-Jojua-208997,Liana Jojua,She Wolf,22/03/1995,26,,Moscow,Russia,"5'4""",125 lbs,Akhmat Fighting Club,Flyweight,8,1,6,1,,8,2,1,1,
/fighter/Diego-Sanchez-4824,Diego Sanchez,The Nightmare,31/12/1981,39,,"Albuquerque, New Mexico",United States,"5'10""",170 lbs,Jackson-Wink MMA,Welterweight,30,10,6,13,1,30,4,0,9,0
/fighter/Alex-Andrade-258,Alex Andrade,El Toro,14/05/1974,47,,"Laredo, Texas",United States,"5'11""",200 lbs,Lion's Den,Light Heavyweight,10,5,2,3,0,10,1,0,2,2
/fighter/Gideon-Ray-4555,Gideon Ray,,27/05/1973,48,,"Roselle, Illinois",United States,"5'10""",170 lbs,MMA Masters Chicago,Welterweight,17,8,8,1,,17,3,5,7,
/fighter/Alex-Schoenauer-4000,Alex Schoenauer,,05/05/1976,45,,"Las Vegas, Nevada",United States,"6'3""",185 lbs,Xtreme Couture,Middleweight,15,4,7,2,2,15,1,5,4,0
/fighter/Ryan-Hall-15962,Ryan Hall,The Wizard,22/02/1985,36,,"Falls Church, Virginia",United States,"5'10""",145 lbs,50,Featherweight,8,2,3,3,,8,1,0,1,
/fighter/John-Howard-11798,John Howard,Doomsday,01/03/1983,38,,"Boston, Massachusetts",United States,"5'7""",171 lbs,Wai Kru MMA,Welterweight,29,10,7,12,,29,4,2,10,
/fighter/Trestle-Tan-144803,Trestle Tan,Jun Minion,,,,Manila,Philippines,"6'0""",185 lbs,California Fitness and Yoga,Middleweight,4,2,2,0,,4,5,4,1,
/fighter/Conor-McGregor-29688,Conor McGregor,Notorious,14/07/1988,33,,Dublin,Ireland,"5'8""",155 lbs,SBG Ireland,Lightweight,22,19,1,2,,22,2,4,0,
/fighter/Dave-Latoria-326457,Dave Latoria,,,,,,United States,"6'0""",265 lbs,,Heavyweight,0,0,0,0,,0,0,0,0,
/fighter/Nick-Moghaddam-17779,Nick Moghaddam,Mercenary,29/12/1982,38,,"Newport Beach, California",United States,"6'3""",205 lbs,Reign MMA,Light Heavyweight,6,3,2,0,1,6,3,1,4,0
/fighter/Robbie-Peralta-21339,Robbie Peralta,Problems,14/03/1986,35,,"Escondido, California",United States,"5'8""",145 lbs,Team Xplode MMA,Featherweight,19,13,2,4,,19,2,4,3,
/fighter/Jonathan-Goulet-4120,Jonathan Goulet,The Road Warrior,13/07/1979,42,,"Victoriaville, Quebec",Canada,"6'0""",169 lbs,Team Legion,Welterweight,23,12,8,3,,23,10,2,0,
/fighter/David-Michaud-53778,David Michaud,Bulldawg,10/11/1988,32,,"Brookings, South Dakota",United States,"5'9""",170 lbs,MMA Lab,Welterweight,18,9,5,4,,18,3,1,2,
/fighter/Alvin-Robinson-12212,Alvin Robinson,Kid,16/07/1982,39,,"Denver, Colorado",United States,"5'9""",145 lbs,Grudge Training Center,Featherweight,15,0,14,1,,15,5,4,0,
/fighter/Brent-Weedman-9869,Brent Weedman,,10/10/1984,36,,"Louisville, Kentucky",United States,"6'0""",170 lbs,Team Haycraft,Welterweight,22,10,9,3,,22,1,1,7,
/fighter/Musa-Toliver-12748,Musa Toliver,,15/11/1984,36,,"Lakewood, California",United States,"0'0""",135 lbs,Bodyshop Fitness Team,Bantamweight,9,1,0,8,,9,2,8,1,
/fighter/Lewis-Cassner-63125,Lewis Cassner,,21/01/1983,38,,Maryland,United States,"5'7""",142 lbs,,Featherweight,1,0,1,0,,1,1,2,0,
/fighter/Alec-Hooben-115633,Alec Hooben,,31/10/1992,28,,"Pompton Lakes, New Jersey",United States,"5'11""",205 lbs,AMA Fight Club,Light Heavyweight,5,1,3,1,,5,3,1,1,
/fighter/Wang-Ya-Wei-178947,Wang  Ya Wei,,10/08/1993,28,,Shanghai,China,"5'8""",145 lbs,Dragon Gym Shanghai,Featherweight,2,2,0,0,,2,0,0,2,
/fighter/Kaylan-Gorospe-108083,Kaylan Gorospe,,,,,"Honolulu, Hawaii",United States,"5'7""",135 lbs,HMC,Bantamweight,0,0,0,0,,0,1,0,0,
/fighter/Germaine-de-Randamie-41745,Germaine de Randamie,The Iron Lady,24/04/1984,37,,Utrecht,Netherlands,"5'9""",135 lbs,American Kickboxing Academy,Bantamweight,10,4,1,5,,10,1,1,2,
/fighter/Mizuto-Hirota-12078,Mizuto Hirota,Pugnus,05/05/1981,40,,"Isahaya, Nagasaki",Japan,"5'7""",155 lbs,Cave,Lightweight,18,10,0,8,,18,1,1,9,
/fighter/IlimaLei-Macfarlane-162961,Ilima-Lei Macfarlane,The Ilimanator,02/04/1990,31,,"San Diego, California",United States,"5'4""",125 lbs,Team Hurricane Awesome,Flyweight,11,2,6,3,,11,0,0,1,
/fighter/Rafa-Garcia-186049,Rafa Garcia,Gifted,05/08/1994,27,,"Mexicali, Baja California",Mexico,"5'8""",155 lbs,Team Punisher,Lightweight,11,1,7,3,,11,0,0,2,
/fighter/Eric-Irvin-55950,Eric Irvin,The Hedgehog,10/01/1986,35,,"Farmington, Missouri",United States,"5'8""",155 lbs,Team Destruction,Lightweight,11,2,6,3,,11,0,2,2,
/fighter/Carlos-Huachin-177353,Carlos Huachin,Perro Malo,06/06/1996,25,,Lima,Peru,"5'7""",135 lbs,PMAC (Pitbull Martial Arts Center),Bantamweight,10,8,2,0,,10,1,0,5,
/fighter/Mike-Bronzoulis-25229,Mike Bronzoulis,The Greek Assassin,05/01/1979,42,,"Houston, Texas",United States,"5'11""",185 lbs,Revolution Dojo,Middleweight,18,11,3,3,1,18,2,3,5,0
/fighter/Jianbing-Yang-144567,Jianbing Yang,,05/04/1994,,11/12/2015,Beijing,China,"5'6""",125 lbs,Big King,Flyweight,5,0,3,2,,5,0,0,1,
/fighter/Pat-Sabatini-60415,Pat Sabatini,,09/11/1990,30,,"Bristol, Pennsylvania",United States,"5'9""",145 lbs,Renzo Gracie Philly,Featherweight,14,2,9,3,,14,1,0,2,
/fighter/Tiawan-Howard-18498,Tiawan Howard,The Iron Dragon,17/12/1974,46,,"Cleveland, Ohio",United States,"5'8""",179 lbs,Rising Dragon Fight Team,Middleweight,11,3,6,2,,11,3,5,4,
/fighter/Jin-Soo-Son-168171,Jin Soo Son,,01/04/1993,28,,Seoul,South Korea,"5'6""",135 lbs,Korean Zombie MMA,Bantamweight,9,4,2,3,,9,0,0,4,
/fighter/Nikita-Krylov-110937,Nikita Krylov,The Miner,07/03/1992,29,,Donetsk,Ukraine,"6'3""",205 lbs,Industrials,Light Heavyweight,27,11,15,1,,27,1,5,2,
/fighter/Corey-Browning-187147,Corey Browning,,,,,Tennessee,United States,"5'11""",155 lbs,,Lightweight,4,1,3,0,,4,0,3,0,
/fighter/Patrick-Schmid-329545,Patrick Schmid,Big Swiss,12/01/1986,35,,,Switzerland,"6'4""",265 lbs,Profight Gym,Heavyweight,0,0,0,0,,0,1,0,0,
/fighter/James-Jones-14353,James Jones,Binky,18/11/1969,51,,"Nottingham, Maryland",United States,"6'0""",145 lbs,Ground Control Academy,Featherweight,16,3,9,4,,16,6,5,5,
/fighter/Xie-Bin-231979,Xie  Bin,The Stalker,28/02/1998,23,,Tianjin,China,"5'10""",135 lbs,Tianjin Top Team,Bantamweight,8,1,4,3,,8,0,0,2,
/fighter/Josh-Parisian-181225,Josh Parisian,,28/06/1989,32,,"Brighton, Michigan",United States,"6'4""",265 lbs,Scorpion Fighting System,Heavyweight,14,10,2,2,,14,1,1,2,
