date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type
2010-11-20,0,Gerald Harris,Maiquel Falcao,Middleweight,Southpaw,1979-11-19,U-DEC,900,3,5:00,77.0,71.0,42.0,0,0,0,58,7,61,0.0,0.4666666666666667,4.066666666666666,0.5,0.0,0.25,121.25,3.5,14.0,54.0,58.25,Male,2010,Knockout_Artist
2010-01-11,0,Mike Guymon,Rory MacDonald,Welterweight,Orthodox,1974-09-17,SUB,267,1,4:27,74.0,72.0,47.0,0,0,0,8,3,26,0.0,0.6741573033707865,4.044943820224719,0.0,0.0,0.0,8.0,3.0,6.0,18.0,26.0,Male,2010,Submission_Specialist
2010-05-08,1,Mike Guymon,Yoshiyuki Yoshida,Welterweight,Orthodox,1974-09-17,U-DEC,900,3,5:00,74.0,72.0,47.0,0,2,1,439,3,149,0.1333333333333333,0.2,5.266666666666667,0.0,1.0,0.5,223.5,3.0,32.5,48.5,87.5,Male,2010,Submission_Specialist
2010-10-23,0,Mike Guymon,Daniel Roberts,Welterweight,Orthodox,1974-09-17,SUB,73,1,1:13,74.0,72.0,47.0,0,0,0,17,1,3,0.0,0.8219178082191781,2.4657534246575343,0.0,0.6666666666666666,0.3333333333333333,154.66666666666666,2.333333333333333,21.666666666666668,33.333333333333336,59.333333333333336,Male,2010,Submission_Specialist
2011-01-22,0,Mike Guymon,DaMarques Johnson,Welterweight,Orthodox,1974-09-17,SUB,202,1,3:22,74.0,72.0,47.0,0,0,0,0,1,10,0.0,0.297029702970297,0.297029702970297,0.0,0.5,0.25,116.0,2.0,16.5,25.25,47.0,Male,2011,Submission_Specialist
2010-01-11,1,Rory MacDonald,Mike Guymon,Welterweight,Orthodox,1989-07-22,SUB,267,1,4:27,76.0,72.0,32.0,0,2,0,170,3,34,0.449438202247191,0.6741573033707865,4.269662921348314,0.0,2.0,0.0,170.0,3.0,8.0,19.0,34.0,Male,2010,Volume_Striker
2010-06-12,0,Rory MacDonald,Carlos Condit,Welterweight,Orthodox,1989-07-22,KO/TKO,893,3,4:53,76.0,72.0,32.0,0,0,1,228,8,82,0.0,0.5375139977603584,4.703247480403135,0.0,1.0,0.5,199.0,5.5,18.5,44.5,58.0,Male,2010,Volume_Striker
2011-04-30,1,Rory MacDonald,Nate Diaz,Welterweight,Orthodox,1989-07-22,U-DEC,900,3,5:00,76.0,72.0,32.0,0,0,0,315,10,121,0.0,0.6666666666666666,6.6,0.0,0.6666666666666666,0.3333333333333333,237.66666666666663,7.0,26.33333333333333,62.66666666666666,79.0,Male,2011,Volume_Striker
2011-08-06,1,Rory MacDonald,Mike Pyle,Welterweight,Orthodox,1989-07-22,KO/TKO,234,1,3:54,76.0,72.0,32.0,0,2,0,109,0,40,0.5128205128205129,0.0,9.487179487179487,0.0,1.0,0.25,205.5,5.25,25.75,56.25,69.25,Male,2011,Volume_Striker
2012-04-21,1,Rory MacDonald,Che Mills,Welterweight,Orthodox,1989-07-22,KO/TKO,440,2,2:20,76.0,72.0,32.0,0,0,0,351,2,99,0.0,0.2727272727272727,9.40909090909091,0.0,0.8,0.2,234.6,4.6,30.0,58.8,75.2,Male,2012,Volume_Striker
2012-12-08,1,Rory MacDonald,BJ Penn,Welterweight,Orthodox,1989-07-22,U-DEC,900,3,5:00,76.0,72.0,32.0,0,0,0,151,3,212,0.0,0.2,13.533333333333331,0.0,0.6666666666666666,0.1666666666666666,220.66666666666663,4.333333333333333,44.333333333333336,82.83333333333333,98.0,Male,2012,Volume_Striker
2013-07-27,1,Rory MacDonald,Jake Ellenberger,Welterweight,Orthodox,1989-07-22,U-DEC,900,3,5:00,76.0,72.0,32.0,0,0,0,0,1,120,0.0,0.0666666666666666,7.866666666666666,0.0,0.5714285714285714,0.1428571428571428,189.14285714285717,3.857142857142857,44.57142857142857,87.85714285714286,101.14285714285714,Male,2013,Volume_Striker
2013-11-16,0,Rory MacDonald,Robbie Lawler,Welterweight,Orthodox,1989-07-22,S-DEC,900,3,5:00,76.0,72.0,32.0,0,1,0,185,6,111,0.0666666666666666,0.4,7.133333333333334,0.0,0.625,0.125,188.625,4.125,43.625,90.25,102.375,Male,2013,Volume_Striker
2014-02-22,1,Rory MacDonald,Demian Maia,Welterweight,Orthodox,1989-07-22,U-DEC,900,3,5:00,76.0,72.0,32.0,0,0,0,7,0,215,0.0,0.0,14.2,0.0,0.5555555555555556,0.1111111111111111,168.44444444444446,3.6666666666666665,47.11111111111112,103.88888888888889,114.88888888888889,Male,2014,Volume_Striker
2014-06-14,1,Rory MacDonald,Tyron Woodley,Welterweight,Orthodox,1989-07-22,U-DEC,900,3,5:00,76.0,72.0,32.0,0,0,0,186,2,202,0.0,0.1333333333333333,10.0,0.0,0.5,0.1,170.2,3.5,47.3,108.5,123.6,Male,2014,Volume_Striker
2014-10-04,1,Rory MacDonald,Tarec Saffiedine,Welterweight,Orthodox,1989-07-22,KO/TKO,688,3,1:28,76.0,72.0,32.0,1,0,0,20,3,113,0.0,0.2616279069767442,9.680232558139537,0.0909090909090909,0.4545454545454545,0.0909090909090909,156.54545454545453,3.4545454545454546,47.27272727272727,108.72727272727272,122.63636363636364,Male,2014,Volume_Striker
2015-07-11,0,Rory MacDonald,Robbie Lawler,Welterweight,Orthodox,1989-07-22,KO/TKO,1260,5,1:00,76.0,72.0,32.0,0,0,0,2,4,223,0.0,0.1904761904761904,10.571428571428571,0.0833333333333333,0.4166666666666667,0.0833333333333333,143.66666666666666,3.5,50.5,118.16666666666669,131.0,Male,2015,Volume_Striker
2016-06-18,0,Rory MacDonald,Stephen Thompson,Welterweight,Orthodox,1989-07-22,U-DEC,1500,5,5:00,76.0,72.0,32.0,0,0,0,8,2,153,0.0,0.08,6.08,0.0769230769230769,0.3846153846153846,0.0769230769230769,133.23076923076923,3.3846153846153846,51.30769230769231,120.76923076923076,132.69230769230768,Male,2016,Volume_Striker
2010-02-06,0,Rolles Gracie,Joey Beltran,Heavyweight,Orthodox,1978-07-14,KO/TKO,391,2,1:31,76.0,76.0,43.0,0,0,0,102,10,52,0.0,1.5345268542199488,7.0588235294117645,0.0,0.0,0.0,102.0,10.0,15.0,46.0,52.0,Male,2010,Controller_Wrestler
2010-02-06,1,Joey Beltran,Rolles Gracie,Heavyweight,Orthodox,1981-12-08,KO/TKO,391,2,1:31,75.0,73.0,40.0,0,0,0,84,0,91,0.0,0.0,7.519181585677749,0.0,0.0,0.0,84.0,0.0,22.0,49.0,91.0,Male,2010,Volume_Striker
2010-05-08,1,Joey Beltran,Tim Hague,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,40.0,0,0,1,19,0,176,0.0,0.0,10.733333333333333,0.0,0.0,0.5,51.5,0.0,59.5,105.0,133.5,Male,2010,Volume_Striker
2010-09-25,0,Joey Beltran,Matt Mitrione,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,40.0,0,0,0,301,3,207,0.0,0.2,10.466666666666669,0.0,0.0,0.3333333333333333,134.66666666666666,1.0,57.0,122.33333333333331,158.0,Male,2010,Volume_Striker
2011-01-22,0,Joey Beltran,Pat Barry,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,40.0,0,0,0,262,6,235,0.0,0.4,11.8,0.0,0.0,0.25,166.5,2.25,56.5,136.0,177.25,Male,2011,Volume_Striker
2011-06-11,1,Joey Beltran,Aaron Rosa,Heavyweight,Orthodox,1981-12-08,KO/TKO,686,3,1:26,75.0,73.0,40.0,0,0,0,320,4,304,0.0,0.3498542274052478,16.443148688046648,0.0,0.0,0.2,197.2,2.6,62.8,146.4,202.6,Male,2011,Volume_Striker
2011-10-08,0,Joey Beltran,Stipe Miocic,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,40.0,0,0,0,56,2,182,0.0,0.1333333333333333,10.133333333333333,0.0,0.0,0.1666666666666666,173.66666666666666,2.5,61.0,147.33333333333334,199.16666666666663,Male,2011,Volume_Striker
2012-01-28,0,Joey Beltran,Lavar Johnson,Heavyweight,Orthodox,1981-12-08,KO/TKO,264,1,4:24,75.0,73.0,40.0,0,0,0,4,3,85,0.0,0.6818181818181818,16.136363636363637,0.0,0.0,0.1428571428571428,149.42857142857142,2.571428571428572,55.42857142857143,136.42857142857142,182.8571428571429,Male,2012,Volume_Striker
2012-07-11,0,Joey Beltran,James Te Huna,Heavyweight,Orthodox,1981-12-08,U-DEC,900,3,5:00,75.0,73.0,40.0,0,0,0,111,2,296,0.0,0.1333333333333333,18.53333333333333,0.0,0.0,0.125,144.625,2.5,57.625,154.125,197.0,Male,2012,Volume_Striker
2012-12-14,0,Joey Beltran,Igor Pokrajac,Heavyweight,Orthodox,1981-12-08,DRAW,900,3,5:00,75.0,73.0,40.0,0,0,0,567,3,299,0.0,0.2,9.266666666666667,0.0,0.0,0.1111111111111111,191.55555555555557,2.555555555555556,58.44444444444444,152.44444444444446,208.33333333333331,Male,2012,Volume_Striker
2013-10-09,0,Joey Beltran,Fabio Maldonado,Heavyweight,Orthodox,1981-12-08,S-DEC,900,3,5:00,75.0,73.0,40.0,0,0,0,366,4,234,0.0,0.2666666666666666,13.333333333333334,0.0,0.0,0.1,209.0,2.7,58.3,157.2,210.9,Male,2013,Volume_Striker
2010-02-06,1,Phil Davis,Brian Stann,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,1,0,645,4,169,0.0666666666666666,0.2666666666666666,6.866666666666666,0.0,1.0,0.0,645.0,4.0,48.0,103.0,169.0,Male,2010,Volume_Striker
2010-04-10,1,Phil Davis,Alexander Gustafsson,Light Heavyweight,Orthodox,1984-09-25,SUB,295,1,4:55,79.0,74.0,37.0,0,1,0,221,5,34,0.2033898305084745,1.0169491525423728,3.661016949152542,0.0,1.0,0.0,433.0,4.5,31.0,60.5,101.5,Male,2010,Volume_Striker
2010-08-07,1,Phil Davis,Rodney Wallace,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,684,4,137,0.0,0.2666666666666666,6.133333333333334,0.0,0.6666666666666666,0.0,516.6666666666666,4.333333333333333,40.333333333333336,71.0,113.33333333333331,Male,2010,Volume_Striker
2010-11-20,1,Phil Davis,Tim Boetsch,Light Heavyweight,Orthodox,1984-09-25,SUB,475,2,2:55,79.0,74.0,37.0,0,2,0,286,2,98,0.2526315789473684,0.2526315789473684,9.473684210526317,0.0,1.0,0.0,459.0,3.75,38.5,72.0,109.5,Male,2010,Volume_Striker
2011-03-26,1,Phil Davis,Rogerio Nogueira,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,369,11,143,0.0,0.7333333333333333,6.733333333333333,0.0,0.8,0.0,441.0,5.2,39.2,77.8,116.2,Male,2011,Volume_Striker
2012-01-28,0,Phil Davis,Rashad Evans,Light Heavyweight,Orthodox,1984-09-25,U-DEC,1500,5,5:00,79.0,74.0,37.0,0,0,0,127,9,208,0.0,0.36,7.88,0.0,0.6666666666666666,0.0,388.6666666666667,5.833333333333333,41.16666666666666,97.66666666666669,131.5,Male,2012,Volume_Striker
2012-08-04,0,Phil Davis,Wagner Prado,Light Heavyweight,Orthodox,1984-09-25,DRAW,88,1,1:28,79.0,74.0,37.0,0,0,0,0,0,12,0.0,0.0,8.181818181818182,0.0,0.5714285714285714,0.0,333.1428571428572,5.0,35.857142857142854,85.42857142857143,114.42857142857144,Male,2012,Volume_Striker
2012-10-13,1,Phil Davis,Wagner Prado,Light Heavyweight,Orthodox,1984-09-25,SUB,569,2,4:29,79.0,74.0,37.0,0,2,0,354,6,82,0.210896309314587,0.6326889279437611,5.166959578207382,0.0,0.75,0.0,335.75,5.125,35.0,80.875,110.375,Male,2012,Volume_Striker
2013-04-27,1,Phil Davis,Vinny Magalhaes,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,55,1,272,0.0,0.0666666666666666,17.866666666666667,0.0,0.6666666666666666,0.0,304.55555555555554,4.666666666666667,39.888888888888886,101.66666666666669,128.33333333333334,Male,2013,Volume_Striker
2013-08-03,1,Phil Davis,Lyoto Machida,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,71,10,98,0.0,0.6666666666666666,6.0,0.0,0.6,0.0,281.2,5.2,38.0,100.5,125.3,Male,2013,Volume_Striker
2014-04-26,0,Phil Davis,Anthony Johnson,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,32,8,133,0.0,0.5333333333333333,8.466666666666667,0.0,0.5454545454545454,0.0,258.54545454545456,5.454545454545454,36.45454545454545,102.9090909090909,126.0,Male,2014,Volume_Striker
2014-10-25,1,Phil Davis,Glover Teixeira,Light Heavyweight,Orthodox,1984-09-25,U-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,484,18,214,0.0,1.2,9.666666666666666,0.0,0.5,0.0,277.3333333333333,6.5,37.5,106.41666666666669,133.33333333333334,Male,2014,Volume_Striker
2015-01-24,0,Phil Davis,Ryan Bader,Light Heavyweight,Orthodox,1984-09-25,S-DEC,900,3,5:00,79.0,74.0,37.0,0,0,0,89,9,145,0.0,0.6,8.6,0.0,0.4615384615384615,0.0,262.84615384615387,6.6923076923076925,37.30769230769231,108.15384615384616,134.23076923076923,Male,2015,Volume_Striker
2010-02-06,0,Ronys Torres,Melvin Guillard,Lightweight,Orthodox,1975-08-13,U-DEC,900,3,5:00,67.0,67.0,46.0,0,1,0,343,13,91,0.0666666666666666,0.8666666666666667,3.2666666666666666,0.0,1.0,0.0,343.0,13.0,6.0,49.0,91.0,Male,2010,Submission_Specialist
2010-03-31,0,Ronys Torres,Jacob Volkmann,Lightweight,Orthodox,1975-08-13,S-DEC,900,3,5:00,67.0,67.0,46.0,0,0,1,187,4,63,0.0,0.2666666666666666,3.333333333333333,0.0,0.5,0.5,265.0,8.5,13.0,49.5,77.0,Male,2010,Submission_Specialist
2010-02-20,1,James Te Huna,Igor Pokrajac,Light Heavyweight,Orthodox,1981-09-29,KO/TKO,806,3,3:26,75.0,74.0,40.0,0,1,0,550,10,142,0.0744416873449131,0.7444168734491315,3.870967741935484,0.0,1.0,0.0,550.0,10.0,22.0,52.0,142.0,Male,2010,Controller_Wrestler
2011-02-26,0,James Te Huna,Alexander Gustafsson,Light Heavyweight,Orthodox,1981-09-29,SUB,267,1,4:27,75.0,74.0,40.0,0,0,0,175,4,34,0.0,0.898876404494382,1.348314606741573,0.0,0.5,0.0,362.5,7.0,14.0,29.0,88.0,Male,2011,Controller_Wrestler
2011-09-24,1,James Te Huna,Ricardo Romero,Light Heavyweight,Orthodox,1981-09-29,KO/TKO,47,1,0:47,75.0,74.0,40.0,1,0,0,10,0,9,0.0,0.0,8.936170212765958,0.3333333333333333,0.3333333333333333,0.0,245.0,4.666666666666667,11.0,21.666666666666668,61.66666666666666,Male,2011,Controller_Wrestler
2012-03-02,1,James Te Huna,Aaron Rosa,Light Heavyweight,Orthodox,1981-09-29,KO/TKO,128,1,2:08,75.0,74.0,40.0,0,0,0,66,0,50,0.0,0.0,15.46875,0.25,0.25,0.0,200.25,3.5,13.75,24.5,58.75,Male,2012,Controller_Wrestler
2012-07-11,1,James Te Huna,Joey Beltran,Light Heavyweight,Orthodox,1981-09-29,U-DEC,900,3,5:00,75.0,74.0,40.0,1,0,0,170,9,301,0.0,0.6,16.6,0.4,0.2,0.0,194.2,4.6,35.4,69.4,107.2,Male,2012,Controller_Wrestler
2013-02-16,1,James Te Huna,Ryan Jimmo,Light Heavyweight,Orthodox,1981-09-29,U-DEC,900,3,5:00,75.0,74.0,40.0,0,0,0,398,5,166,0.0,0.3333333333333333,5.266666666666667,0.3333333333333333,0.1666666666666666,0.0,228.16666666666663,4.666666666666667,37.66666666666666,71.0,117.0,Male,2013,Controller_Wrestler
2013-05-25,0,James Te Huna,Glover Teixeira,Light Heavyweight,Orthodox,1981-09-29,SUB,158,1,2:38,75.0,74.0,40.0,0,0,0,6,0,24,0.0,0.0,7.974683544303797,0.2857142857142857,0.1428571428571428,0.0,196.42857142857144,4.0,33.42857142857143,63.85714285714285,103.71428571428572,Male,2013,Controller_Wrestler
2013-12-06,0,James Te Huna,Mauricio Rua,Light Heavyweight,Orthodox,1981-09-29,KO/TKO,63,1,1:03,75.0,74.0,40.0,0,0,0,0,0,7,0.0,0.0,6.666666666666666,0.25,0.125,0.0,171.875,3.5,29.375,56.75,91.625,Male,2013,Controller_Wrestler
2014-06-28,0,James Te Huna,Nate Marquardt,Light Heavyweight,Orthodox,1981-09-29,SUB,274,1,4:34,75.0,74.0,40.0,0,0,0,39,1,21,0.0,0.218978102189781,2.18978102189781,0.2222222222222222,0.1111111111111111,0.0,157.11111111111111,3.2222222222222223,26.77777777777778,51.55555555555556,83.77777777777777,Male,2014,Controller_Wrestler
2016-03-19,0,James Te Huna,Steve Bosse,Light Heavyweight,Orthodox,1981-09-29,KO/TKO,52,1,0:52,75.0,74.0,40.0,0,0,0,0,0,7,0.0,0.0,8.076923076923077,0.2,0.1,0.0,141.4,2.9,24.2,47.1,76.1,Male,2016,Controller_Wrestler
2010-03-21,0,Julio Paulino,Mike Pierce,Welterweight,Orthodox,1975-12-04,U-DEC,900,3,5:00,72.0,72.0,46.0,0,0,0,0,0,76,0.0,0.0,4.133333333333334,0.0,0.0,0.0,0.0,0.0,17.0,62.0,76.0,Male,2010,Submission_Specialist
2010-09-25,0,Julio Paulino,TJ Grant,Welterweight,Orthodox,1975-12-04,U-DEC,900,3,5:00,72.0,72.0,46.0,0,1,1,192,0,71,0.0666666666666666,0.0,2.8,0.0,0.5,0.5,96.0,0.0,14.5,52.0,73.5,Male,2010,Submission_Specialist
2010-03-21,0,Daniel Roberts,John Howard,Welterweight,Southpaw,1980-08-05,KO/TKO,121,1,2:01,74.0,70.0,41.0,0,1,1,55,1,33,0.4958677685950413,0.4958677685950413,8.429752066115702,0.0,1.0,1.0,55.0,1.0,7.0,17.0,33.0,Male,2010,Submission_Specialist
2010-07-03,1,Daniel Roberts,Forrest Petz,Welterweight,Southpaw,1980-08-05,S-DEC,900,3,5:00,74.0,70.0,41.0,0,2,0,433,9,93,0.1333333333333333,0.6,2.933333333333333,0.0,1.5,0.5,244.0,5.0,6.0,30.5,63.0,Male,2010,Submission_Specialist
2010-10-23,1,Daniel Roberts,Mike Guymon,Welterweight,Southpaw,1980-08-05,SUB,73,1,1:13,74.0,70.0,41.0,0,1,0,2,1,10,0.8219178082191781,0.8219178082191781,8.219178082191782,0.0,1.3333333333333333,0.3333333333333333,163.33333333333334,3.6666666666666665,4.666666666666667,23.666666666666668,45.333333333333336,Male,2010,Submission_Specialist
2011-01-01,1,Daniel Roberts,Greg Soto,Welterweight,Southpaw,1980-08-05,SUB,225,1,3:45,74.0,70.0,41.0,0,2,0,106,2,22,0.5333333333333333,0.5333333333333333,3.466666666666667,0.0,1.5,0.25,149.0,3.25,4.25,21.0,39.5,Male,2011,Submission_Specialist
2011-04-30,0,Daniel Roberts,Claude Patrick,Welterweight,Southpaw,1980-08-05,U-DEC,900,3,5:00,74.0,70.0,41.0,0,1,1,249,4,111,0.0666666666666666,0.2666666666666666,5.266666666666667,0.0,1.4,0.4,169.0,3.4,4.6,32.6,53.8,Male,2011,Submission_Specialist
2011-06-26,0,Daniel Roberts,Rich Attonito,Welterweight,Southpaw,1980-08-05,U-DEC,900,3,5:00,74.0,70.0,41.0,0,1,0,79,7,69,0.0666666666666666,0.4666666666666667,4.4,0.0,1.3333333333333333,0.3333333333333333,154.0,4.0,7.666666666666667,38.16666666666666,56.333333333333336,Male,2011,Submission_Specialist
2012-01-20,0,Daniel Roberts,Charlie Brenneman,Welterweight,Southpaw,1980-08-05,U-DEC,900,3,5:00,74.0,70.0,41.0,0,3,0,19,1,63,0.2,0.0666666666666666,0.7333333333333333,0.0,1.5714285714285714,0.2857142857142857,134.71428571428572,3.571428571428572,7.0,34.285714285714285,57.285714285714285,Male,2012,Submission_Specialist
2010-03-21,1,Darren Elkins,Duane Ludwig,Featherweight,Orthodox,1984-05-16,KO/TKO,44,1,0:44,71.0,70.0,38.0,0,0,0,10,2,2,0.0,2.7272727272727275,2.7272727272727275,0.0,0.0,0.0,10.0,2.0,0.0,2.0,2.0,Male,2010,Volume_Striker
2010-08-01,0,Darren Elkins,Charles Oliveira,Featherweight,Orthodox,1984-05-16,SUB,41,1,0:41,71.0,70.0,38.0,0,0,0,27,1,4,0.0,1.4634146341463414,5.853658536585366,0.0,0.0,0.0,18.5,1.5,0.0,3.0,3.0,Male,2010,Volume_Striker
2011-06-11,1,Darren Elkins,Michihiro Omigawa,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,5,4,289,0.0,0.2666666666666666,19.2,0.0,0.0,0.0,14.0,2.333333333333333,26.0,98.0,98.33333333333331,Male,2011,Volume_Striker
2011-10-08,1,Darren Elkins,Zhang Tiequan,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,3,0,789,6,218,0.2,0.4,3.2666666666666666,0.0,0.75,0.0,207.75,3.25,26.25,85.75,128.25,Male,2011,Volume_Striker
2012-05-26,1,Darren Elkins,Diego Brandao,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,1,0,392,6,187,0.0666666666666666,0.4,5.866666666666666,0.0,0.8,0.0,244.6,3.8,28.2,86.2,140.0,Male,2012,Volume_Striker
2012-11-17,1,Darren Elkins,Steven Siler,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,6,0,682,7,159,0.4,0.4666666666666667,6.066666666666666,0.0,1.6666666666666667,0.0,317.5,4.333333333333333,30.83333333333333,87.0,143.16666666666666,Male,2012,Volume_Striker
2013-03-16,1,Darren Elkins,Antonio Carvalho,Featherweight,Orthodox,1984-05-16,KO/TKO,186,1,3:06,71.0,70.0,38.0,1,0,0,21,2,59,0.0,0.6451612903225806,17.419354838709676,0.1428571428571428,1.4285714285714286,0.0,275.1428571428572,4.0,28.428571428571427,82.28571428571429,131.14285714285714,Male,2013,Volume_Striker
2013-04-20,0,Darren Elkins,Chad Mendes,Featherweight,Orthodox,1984-05-16,KO/TKO,68,1,1:08,71.0,70.0,38.0,0,0,0,0,0,29,0.0,0.0,25.58823529411765,0.125,1.25,0.0,240.75,3.5,25.125,75.625,118.375,Male,2013,Volume_Striker
2013-08-28,1,Darren Elkins,Hatsu Hioki,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,417,5,205,0.0,0.3333333333333333,9.6,0.1111111111111111,1.1111111111111112,0.0,260.3333333333333,3.6666666666666665,27.666666666666668,83.22222222222223,128.0,Male,2013,Volume_Striker
2014-01-25,0,Darren Elkins,Jeremy Stephens,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,4,0,74,9,142,0.2666666666666666,0.6,9.133333333333333,0.1,1.4,0.0,241.7,4.2,27.0,88.6,129.4,Male,2014,Volume_Striker
2014-10-25,1,Darren Elkins,Lucas Martins,Featherweight,Orthodox,1984-05-16,S-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,483,14,251,0.0,0.9333333333333332,10.266666666666667,0.0909090909090909,1.2727272727272727,0.0,263.6363636363636,5.090909090909091,28.818181818181817,94.54545454545456,140.45454545454547,Male,2014,Volume_Striker
2014-12-20,0,Darren Elkins,Hacran Dias,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,1,0,163,6,140,0.0666666666666666,0.4,6.466666666666667,0.0833333333333333,1.25,0.0,255.25,5.166666666666667,29.5,94.75,140.41666666666666,Male,2014,Volume_Striker
2015-10-24,1,Darren Elkins,Robert Whiteford,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,2,0,511,11,212,0.1333333333333333,0.7333333333333333,8.666666666666666,0.0769230769230769,1.3076923076923077,0.0,274.9230769230769,5.615384615384615,30.307692307692307,97.46153846153848,145.92307692307693,Male,2015,Volume_Striker
2016-03-05,1,Darren Elkins,Chas Skelly,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,522,11,255,0.0,0.7333333333333333,10.2,0.0714285714285714,1.2142857142857142,0.0,292.57142857142856,6.0,35.57142857142857,101.42857142857144,153.71428571428572,Male,2016,Volume_Striker
2016-07-23,1,Darren Elkins,Godofredo Pepey,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,705,6,256,0.0,0.4,3.8,0.0666666666666666,1.1333333333333333,0.0,320.06666666666666,6.0,35.4,98.46666666666668,160.53333333333333,Male,2016,Volume_Striker
2017-03-04,1,Darren Elkins,Mirsad Bektic,Featherweight,Orthodox,1984-05-16,KO/TKO,799,3,3:19,71.0,70.0,38.0,1,1,1,82,1,109,0.0750938673341677,0.0750938673341677,4.430538172715895,0.125,1.125,0.0625,305.1875,5.6875,34.9375,96.0,157.3125,Male,2017,Volume_Striker
2017-07-22,1,Darren Elkins,Dennis Bermudez,Featherweight,Orthodox,1984-05-16,S-DEC,900,3,5:00,71.0,70.0,38.0,0,2,0,246,10,189,0.1333333333333333,0.6666666666666666,10.266666666666667,0.1176470588235294,1.1764705882352942,0.0588235294117647,301.7058823529412,5.941176470588236,37.0,99.41176470588236,159.1764705882353,Male,2017,Volume_Striker
2018-01-14,1,Darren Elkins,Michael Johnson,Featherweight,Orthodox,1984-05-16,SUB,442,2,2:22,71.0,70.0,38.0,0,1,0,121,4,108,0.1357466063348416,0.5429864253393666,8.687782805429865,0.1111111111111111,1.1666666666666667,0.0555555555555555,291.6666666666667,5.833333333333333,35.94444444444444,97.44444444444444,156.33333333333334,Male,2018,Volume_Striker
2018-07-14,0,Darren Elkins,Alexander Volkanovski,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,59,6,184,0.0,0.4,11.466666666666669,0.1052631578947368,1.105263157894737,0.0526315789473684,279.42105263157896,5.842105263157895,38.36842105263158,101.36842105263158,157.78947368421052,Male,2018,Volume_Striker
2018-11-17,0,Darren Elkins,Ricardo Lamas,Featherweight,Orthodox,1984-05-16,KO/TKO,849,3,4:09,71.0,70.0,38.0,0,0,0,159,6,196,0.0,0.4240282685512367,12.296819787985866,0.1,1.05,0.05,273.4,5.85,39.55,105.0,159.7,Male,2018,Volume_Striker
2019-07-13,0,Darren Elkins,Ryan Hall,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,110,0,128,0.0,0.0,8.4,0.0952380952380952,1.0,0.0476190476190476,265.6190476190476,5.571428571428571,39.04761904761905,106.0,158.1904761904762,Male,2019,Volume_Striker
2020-05-16,0,Darren Elkins,Nate Landwehr,Featherweight,Orthodox,1984-05-16,U-DEC,900,3,5:00,71.0,70.0,38.0,0,0,0,84,13,276,0.0,0.8666666666666667,16.866666666666667,0.0909090909090909,0.9545454545454546,0.0454545454545454,257.3636363636364,5.909090909090909,42.77272727272727,112.6818181818182,163.54545454545453,Male,2020,Volume_Striker
